Time,Amount,V1,V2,Class
51423.44384136116,93.07136366495395,-0.810252437014381,1.7586204841951334,0
59241.45688620424,19.21702607597672,0.20056919723094285,0.3721054726068629,0
4645.041271999772,88.27987706973266,1.1486373494287152,0.3891591956679287,0
60754.48519014384,1.8854897634454864,-1.015821818978397,-0.053120653017545344,0
17052.412368729154,45.35043201439034,0.06167984984797165,1.2235688824186275,0
6505.159298527951,13.068812059864285,0.42881650033057295,1.0964692338108837,0
94888.55372533333,6.423888373582202,0.6931056072631441,-0.6256772874962124,0
96563.20330745593,4.003767165219138,0.1764415552772252,-1.3192471945987674,0
80839.7348116461,59.58389748441185,-0.3670278390833223,-0.20298063739565708,0
30461.376917337067,20.766300653428353,-0.8275902206487197,-0.8000385643976464,0
9767.211400638387,64.50682186101888,0.08614388304637476,-0.0635245746153551,0
68423.3026512157,3.3794967744737163,-1.072139011985607,1.2374381346841392,0
44015.24937396013,18.93801907088391,-2.9213504834946074,-0.45730165508679,0
12203.823484477882,38.771175720002475,0.4365598041576678,-0.04282338131157488,0
49517.69101112702,78.20486666689938,0.9039348410861953,0.058022734808395225,0
3438.8521115218396,19.191480352007947,-2.3629324355418384,0.8484308822052846,0
90932.0402078782,49.16045432010813,-1.0097307047099375,-2.246889333984605,0
25877.99816000169,108.5680829362135,0.6191542610051978,-0.6067002947652967,0
66252.2284353982,47.83782545360431,2.0574954697116987,0.21128369227947272,0
31171.107608941096,13.260782148292474,0.020793707675407894,1.2000789564268612,0
52006.80211778108,1.2351706872077612,-0.7280029412291344,-0.49190244750620515,0
54671.02793432796,102.04908431870908,-0.18289644110484016,-1.876552706041874,0
18485.445552552705,1.0749432080130656,1.3748764191481848,0.6197114459661363,0
96958.46277645585,103.85288833020851,-0.6459641791245353,-0.6353623888256293,0
77513.28233611146,37.63818602347772,-0.7991920066502536,-1.1896666590903613,0
93949.89415641892,139.89959213963314,-0.4827435221820324,-0.6243453897132241,0
89482.73504276488,80.16862615115626,-0.9533286082587124,-0.18452535765584954,0
59789.99788110852,309.1097205423663,0.12267031599479553,-0.6047446645382127,0
92187.42350231168,21.593930842414185,1.6246784584695606,-2.205566057099069,0
8849.25020519195,72.87626295557288,0.3230792731160291,0.8970661968871322,0
19598.28624191452,25.702450131147042,-0.2523535021262876,1.2748750412787222,0
4522.728891053806,32.684365214259564,-0.2918112689155441,0.6515219913395057,0
32533.033076326436,49.37664538140577,-1.563190808696657,-1.1376856704248166,1
38867.7289689482,103.4457032016195,0.883109777147159,-0.20149153394751798,0
27134.90317738959,207.01985184206544,-0.07783719701280203,-0.006521315229458062,0
82873.75091519294,73.10985551696125,-0.18047991359062565,0.5987943895619102,0
35675.332669358926,27.044209679557092,3.193107567844861,0.6683404887180808,0
28093.450968738078,27.353478790951208,0.29875290836568624,-0.7341737987784958,0
54269.608315824844,66.89088879868328,-0.7517910500951843,0.08199555641356042,0
14092.422497476264,13.641456002979716,-0.4263575962055433,0.4572804046152411,0
80219.69807540397,5.853333479033074,1.1484457091967548,1.4558223221467665,0
7455.064367977082,21.895966579705824,0.11327041053776446,0.7045065398247231,0
98688.69366005174,16.930455320891298,-1.4382779783173667,0.7890566873755189,0
77224.47692966575,17.570734486615276,0.9192289345752035,0.08382662792936094,0
19871.56815341724,13.303058297974838,-0.668144085538994,1.4104591452035038,0
552.21171236024,2.150239046867366,1.8732977762175456,0.4097627959594974,0
81546.14284548341,0.901780141597453,1.0800480657146485,-0.8610879101735704,0
70685.73438476172,219.99889895561512,-0.4473218956587512,1.4033699701251907,0
72900.71680409873,27.910987344605097,1.281016361735113,0.6979032725390276,0
77127.03466859457,24.251936372765893,0.0678555105274033,-0.4430440211284823,0
7404.465173409036,56.916632431322356,0.8527736751222195,-0.47949296739924335,0
35846.572854427264,12.311262797046666,0.48473281729447476,0.2965755451407618,1
11586.90595251297,149.7478126869888,-0.8463566549908735,0.4631847952675847,0
86310.34258755935,77.16963909377931,-0.643549832317462,0.19729226563120644,0
62329.81268275579,4.683181932050347,1.0299608175811612,0.3113086734428849,0
33089.80248526492,27.028238701669487,-0.33477533210654087,1.6999573745763805,0
6355.835028602363,105.64714800704267,-0.4036484632419967,1.0715431522348857,0
31098.232171566222,144.7780801560416,-0.955122579349353,0.19063559126502433,0
32518.332202674705,31.499372155069615,0.42359906559346105,0.9413105807674833,1
72960.6178338064,47.519708628821824,2.062524919243145,-1.0325239035275395,0
63755.74713552131,9.138119462839928,-1.0675329142542729,0.39792704994680894,0
88721.27425763266,236.47223430464064,0.02421945667275807,1.80930634973311,0
47221.49251619493,13.176908250884164,1.4122205554154292,-0.21804589539237385,0
11959.42459383017,143.0004665746944,-0.07964139124571515,-0.8476339286190848,0
71324.47872229951,52.440652973428,0.4523717962497339,-0.6520888885930607,0
76078.50486168974,46.7911111436097,-1.0623935281468797,-1.0896330373423884,0
56127.71975694962,35.94258762962206,0.4283070972076486,-0.7847619081277034,0
77096.7179954561,13.111751402598133,-0.18714426500454878,-0.370508098590029,0
49379.55963643907,9.711288501168363,0.985729995679863,-1.405567019178642,0
52273.28293819941,12.454244931025338,1.1873860515647512,0.015618333949603047,0
42754.10183585496,10.316673177727509,2.589563642018614,0.9022771737866472,0
2541.912674409519,75.61203787863982,0.5796331732135757,-0.9077561801469204,0
10789.142699330445,21.548782053653717,0.32579631658216646,1.5192839236417688,0
3142.918568673425,2.979150416638424,0.19438430157733602,0.5107920885275947,0
63641.04112637804,173.85421082633871,-0.35316629281068834,1.0305805856240573,0
31435.598107632668,107.61604850130001,0.33848384346169114,-0.6578345538521371,0
50857.06911647028,131.38272769033773,-0.29540141013902943,0.8545252270666157,0
90756.6473926093,264.00248845248535,0.1684609762696143,-1.091933900395313,0
24929.222914887494,9.551684828809266,1.3175975356079597,0.8902475008365087,0
41038.29230356297,25.229092744694036,-1.0065425652796411,0.17183933979353122,0
75555.11385430487,70.99017377406354,1.1398785611290454,0.5532512199847837,0
22879.816549162246,59.53977012106687,1.3171150673398653,-1.1755946056248516,1
7697.990982879299,8.355644239675343,-0.11806852699107874,-0.8950698422766047,0
28975.145291376804,84.59565014931576,-2.1218548990085946,0.5972282182533848,0
16122.128725400442,12.708533362029314,-0.6078219870944325,-0.9483480042242007,0
92969.76523425731,12.668387698482153,1.2969945465611092,0.46320629209912306,0
80812.0379564417,38.49864921454185,-0.022868062298882122,-1.3671378064602457,0
63340.37565104235,44.93972620934595,-0.9993022322949108,0.8481742126666681,0
87146.05901877178,43.38529227647337,-0.5047749212282174,-1.232523314768509,0
80367.20768991145,4.797295148550687,0.840620026504553,0.5522999376795232,0
18657.005888603584,104.96624056457118,0.5467335682013793,0.6256309336460009,0
89255.89984899778,15.435074883350778,-0.23893209916969432,-0.6967718184295749,0
53934.224191565074,6.935233048470016,-0.36682441181468756,0.5820265670847269,0
80744.01551640626,109.79790492400167,-0.3917581490438219,0.26044226333355597,0
89609.12999234932,155.78381763766396,-0.9224101844985025,-0.5388418561927383,0
31800.347497186387,99.07133922374811,1.6153756894694418,-1.008554684076208,0
11005.192452767677,82.90937348668062,-0.3223204692113399,-1.962625691672579,0
22793.516254194168,53.245625059931,1.2171585208254965,0.3496500472996937,0
42710.77886262563,40.02073907849494,1.5213160519224513,-1.5648027713620551,0
81801.47659224931,4.550244837617541,0.9983108981479604,0.0953441994413082,0
86073.05832563434,26.25072499551324,-0.4316203127180484,-0.2634482160822491,0
695.2130531190703,23.315603931530806,0.40373009033660945,0.6791427754381955,0
51074.73025775657,15.038621173814223,-0.024195606390916165,-0.3020454994898642,0
41741.1003148779,64.26277899985342,-0.9037018607301281,-0.3294477863470914,0
22210.781047073026,34.24662419588268,0.324359281721603,0.7318707042882956,0
11986.53673336828,4.225972361777927,-1.1790397911598025,0.3350580290841175,0
33761.5171403628,12.434813059020824,1.1876793884615637,0.3161559571827783,0
94290.97039125192,57.48350637986245,-0.4646172972983931,0.46926758980852623,0
32320.29320207552,3.9592420097456156,0.2011596558728393,-1.5355721232071058,1
51879.06217433661,95.25993115221024,0.28328787154614216,0.756788679986982,0
70301.89588951778,34.17435221560392,-0.25890497370407733,0.6124687940136023,0
36362.9602379294,32.752756871779546,0.5866938014752747,-1.0166831285764972,0
97178.20827209606,44.87440382940374,-0.47490365662252443,-0.2440804736742013,0
96244.72949421112,87.05739564722383,0.8712972974572442,-0.039307287627631186,0
25178.229582536416,21.37090669726076,-1.3459796802467485,-0.1344967844017327,0
49724.850589238544,56.662694896142554,0.12637957954641182,0.33385996656853467,0
30087.830981676965,41.70466705174868,1.9389289990582848,1.4313667818311835,0
28484.049437746762,15.532407280053537,-1.0003313246055747,1.0817667276728287,0
3688.6947354532795,105.44557177201793,-0.6777449705248515,-1.3122191934314063,0
60956.433397989684,79.83250668763662,0.513907849658915,0.6220699903060487,0
50267.90232288615,53.713328469243805,0.17958178193959795,1.3289333195354096,0
5147.8751249989355,95.05028592708032,0.3506300992735592,0.38680852068920263,0
27864.646423661143,100.98103191102649,0.4891871301476635,1.090980425185967,0
90826.58859666537,61.612266045465546,0.6347214685617699,2.012270445700765,0
23956.189066697243,90.70434253104662,1.1096998419562232,1.0237095461069814,0
14489.48720912231,59.778983218599194,0.40981865692851255,0.24930859564172886,0
48945.2760277563,56.99371458644325,-0.24125765461854246,1.0450884740847535,0
98565.04541106007,48.19682095110941,0.6725737012027313,0.14488783309689118,0
24205.52715115004,69.86101958130321,1.8998819348952156,0.02390304328495547,0
67213.55474058786,8.63470877306395,-0.13263374638257355,-0.35141423571373254,0
76161.96153287176,106.37731590260766,-0.9745293046706415,1.5634133588321082,0
23763.754399239966,102.72516610714678,1.1070806692869728,-0.8184286659420014,0
72821.63486118596,1.4841755771511007,-0.12038116395359824,1.532367724678116,0
36778.31327192532,87.38236881376568,-2.172669546014036,0.49986412374037137,0
63230.583059357945,6.898195370187782,0.8474216771504216,-1.3993061748019415,0
63352.97107608947,20.40734912546543,-0.5353281859539227,0.3676492929914216,0
53577.46840747585,68.03294015803708,-0.09053328230416077,-2.100026507651624,0
9028.97700544083,8.762921736478159,0.33198033056901455,0.6255080168310357,0
83530.2495589238,85.17837110792861,0.1904996797790664,0.885231482988991,0
32078.006497173585,89.2295148506112,0.7094518171390395,-0.5923559556520536,0
18651.851039985424,35.40976526547985,-0.43548637056984335,0.12354769595558233,0
4077.514155476392,0.32031743087075837,0.5131057981760827,1.9541574337502863,0
59089.294318824184,16.916367135592754,-0.2595466775839172,-0.5057467042619367,0
67756.43618422824,47.97647471818692,0.738810480887503,-1.0589075870566005,0
1658.782892785615,198.6581733987204,0.6153674840130534,1.4816634024625988,0
51209.3058299281,49.95828745445317,-0.9354387020445953,1.9625871905307948,0
22649.577519793795,15.041984850505852,1.0859821161750323,0.0036956718478473255,0
64517.27904094499,50.25687639707752,-0.535963445114048,1.0114630354083562,0
17436.642900499144,38.824850338883564,0.8080577982811451,1.341475915530881,0
69093.7738102466,75.67126150647327,0.36728731340134063,-0.742484232538384,0
38673.53463005374,5.657350864791453,1.8381836767951225,-0.4853058353678683,1
93672.99887367345,71.57042403682414,-0.22346598237185214,1.230874513154735,0
13752.094414599325,38.96430095349447,-0.3493167961181975,1.6850142787085094,0
34106.63510502585,164.83106388838328,-0.01941960588773261,0.5628808601743548,0
11347.352124058907,20.91780449945556,-0.30317978283427544,-0.8798143535020543,0
92469.36182785628,50.068184867251155,0.7999419019420501,1.9870611116994412,0
87733.9353380981,134.43304877842758,-1.616310608436588,-0.5309708978119645,0
25794.16277151556,5.407649883263731,-1.053682419146354,-0.33513778117145177,0
65998.4046034179,138.4126963419384,-1.067802921579193,0.34233783448962146,0
81722.22002012159,58.21929417789845,0.9503075919735757,1.5541604207147741,0
55520.08115994623,3.512382514555415,1.7106133725819253,0.8539759765522237,0
52965.05783560065,17.90262082141199,-0.1044492185374715,0.41486550036191044,0
24185.22909004517,61.579549756065624,-0.16882172319001063,0.4632885301181062,1
9310.27678058992,3.486296369738066,0.07005216311318138,0.04351466864346608,0
89721.57579533267,43.634086454748186,1.1618783026081905,0.5581395145185063,0
90041.80571633305,21.223456575568058,-0.9273531341905741,-2.529560077694303,0
63310.145727326795,48.49980952374174,0.23836898273478513,-0.29660745906979835,0
33902.979104870064,2.3410619638977423,0.9751976297824297,0.241321934916781,0
34920.95746126609,102.60564224384564,0.5010941699398452,-1.151014083619507,0
72595.56788702394,181.50971875721706,0.1895816165987434,0.38632331781156,0
89711.0259952577,173.49178322458755,1.0010460925671412,-0.20447122098612153,0
88708.64242651172,69.2451328480615,-2.703232292999237,1.75547569831549,0
77987.55458576238,6.968059941690289,0.6778753195309076,1.5730197252148563,1
64203.164615428774,70.995286558018,-0.6540756831274238,-0.46580556911816284,0
8413.996499504883,1.2447111141255656,-1.830632896856457,-0.15083771156669531,0
16162.871409461377,1.1185973867236931,0.5112025995249807,-0.0739475656083926,0
89855.41885270792,19.54928851086151,1.3736585451629577,-0.4516594761596227,0
60642.90596595899,33.534383746084,-0.13744851462769186,0.19502498402812674,0
919.7051616629648,73.57244612919284,0.9528745472029388,-0.7582820688875902,0
10147.15428660321,57.48928634454094,1.6122782579886454,-1.1306153349375263,0
66350.17691080557,29.520749369785428,1.3149144535840473,0.6227112239002686,0
506.15838462186866,15.984558127920351,1.639964529371393,0.6295295842218108,0
16080.805141749865,292.576438082849,0.7421274910718922,-0.8043157596599924,0
54873.37893665861,27.772089505501707,0.0754336389015928,0.8953554307625996,0
69189.51976926932,30.018102421227145,-1.6019658118971685,-0.6315777291653314,0
65196.12595026005,8.933839622727785,-0.24606248812994858,0.2531652380379812,0
22426.930946055978,79.19083503186542,-0.8432465953161917,0.820344012612456,0
71217.9221347536,59.15661190182869,2.1709427174978138,-0.03361256470371301,0
23724.908749680006,12.472426472658798,-0.1758858124323366,0.4547409121411344,0
32539.969815926772,4.298652845118935,0.12320480678448567,-0.5164296438875717,0
74649.14051180241,57.04979103686202,0.5514853760404675,-0.19646658342809717,1
64963.28990472147,53.13975472115715,0.043602446372453724,-0.20585943088034037,0
84922.3410494178,15.959292433686983,1.695051040430753,-0.7465783465402389,0
65761.28923003434,150.65772031925547,-0.622649361734452,-0.1767741631157821,0
56830.86033354716,8.188214159732542,0.1946074552372427,-1.5486182988637467,0
9367.476782809248,28.311173625170582,-0.7424705856980482,-0.4911537471421047,0
36771.58030594335,143.77842163998272,-1.3200225112207058,-0.28487549336967083,0
26520.236768172545,27.212857134677503,-0.6117690909052854,-0.2561797524953801,0
24398.964337908357,50.878250886505135,-0.03703679704841202,-0.24149744587077882,0
97301.05547524456,25.341215150456982,-0.42930222451725997,-0.061764199860128925,0
39309.77246667604,16.025086503344063,-0.692420979873856,0.4794415180860639,0
89204.65551771133,206.6885264565887,-1.4063174636718339,0.8745170741325226,0
63113.862599726286,26.32522879227116,-0.08310557262869477,-0.6497652268482671,0
79481.13035416484,112.26262534240661,-1.5047203740310022,-1.2032008553891445,0
50263.70931051921,13.065290624194523,0.7600559636896026,-1.042044412243103,0
57690.388462635914,11.983004068942895,0.08243975293450329,-0.48720292119492714,0
49251.76938188639,1.58145245477775,-1.4575514994649306,-0.3519213178165091,0
19524.29877980445,52.72979294379948,-0.30920907704986345,-0.7699960661974573,0
72245.21152615054,22.984952708610066,-0.7521564055905832,-1.2961166642498945,0
28077.23624408558,99.88690294133968,0.31917451041918043,-0.4561208274741882,0
2431.596643145384,32.04765573514069,1.3404504460231446,0.18142662011397137,0
64547.22959071678,172.40411706004005,-1.8751724696457446,0.5950294658355647,0
17711.067940704896,10.26060891304192,0.11502607914741717,-0.5574230531083212,0
94045.85843529143,101.48427523649552,-0.1601327955666404,-0.41299782214343406,0
95392.85770025874,74.93886523371488,0.6713400764504657,-0.9266983088473107,0
91486.43902204485,73.68460219450182,0.21319662823768915,-0.03143917037477642,0
37015.87002554444,93.14663054072945,-0.7519693317388191,-0.8484286341908146,1
1545.6616528867428,71.56960563018635,-0.31905393566661816,0.5731278132412001,0
92831.85625877253,49.20443752117819,-0.796025856803489,-1.7858664919341112,0
42818.41483173143,7.034699296379124,1.0760071385985983,-0.3596296724524624,0
96665.48190436696,1.6533456674992855,0.02131164867194222,0.3011073391917421,0
96361.99770892528,126.8191650907132,1.9011906857530074,0.18383451632250436,0
85300.94554673601,47.94038447153901,-0.060660813814620775,2.6930336639804966,0
29444.889206958567,79.61362694658197,-0.7084067669104628,0.34980002456790754,0
38509.77286019253,32.84291801348973,-1.5137143926128271,-1.0040545968420103,0
85113.66715168569,6.238958208700401,-1.803139676255945,-0.09546424708907303,0
31692.200515627766,6.68718745581692,-1.5841359430054898,-1.7762463334664518,0
16949.27466860925,57.84894074723557,0.2671266510114834,-0.08059974929676088,0
55680.12624583502,28.132785996209513,0.5087250232299338,-0.8330560570007587,0
93615.4774160781,11.189983744581806,-1.5811907020321334,0.9153902755601617,0
69602.9796674973,33.82380067046655,0.8950383140761154,-0.5495402745955349,0
57006.1170089365,3.318152539672983,-0.4830610516834395,-0.11676591579524663,0
9717.649377076854,43.61027161624753,0.14679301198554937,-0.6355578414044034,1
61500.72266991698,15.66663983062287,1.6122206282554243,1.7388513518533313,0
99005.38501042633,79.8653645015981,0.8968393158655319,-0.3212427661179117,1
14008.401523652403,18.57941985900969,-0.2685306479058323,1.8325570434792018,0
51832.965236373675,30.368675459765626,-0.8911922254152874,0.8141517621182666,0
87737.30719279555,0.5844293025465451,-2.151815401329305,0.48206672733538614,0
74076.86177542045,3.760261115334893,-0.7191533192424201,0.3687331473175197,1
69701.5740995268,24.91962485428586,-0.21113023882769444,0.39379729821625153,0
70248.40839871093,32.690442439000634,-0.987179527151184,-1.92767257934561,0
35949.11512197552,45.81710517459567,-0.13125696709230472,-0.2788833941507565,0
29359.184426449337,17.24173575372291,0.07685188295876821,0.8451579711843216,0
80936.11554785137,59.369205719459295,-0.22485598180807856,-0.04889718347410554,0
81011.33946791808,98.34937522015511,-0.6500025808234597,-1.405189846803575,0
86707.23185801037,75.67253193487853,0.16865467196672768,-0.05240445057746945,0
91324.05525564712,2.0212508198851578,0.44194064956940904,1.7041055162554912,0
51134.23988609378,32.74509207510541,-1.090399077442846,1.2468917155347194,0
50151.62946871996,5.542677540477307,1.41093237974627,-0.062004009366031745,0
79829.51789667751,13.85656413923591,-0.09858813228426173,0.9514492770580866,0
64996.39307777651,215.85913276147167,0.018849622944847662,-0.36650702036805183,0
70196.68772577033,7.686445108652931,0.7082144232565571,-1.703871586826719,0
79579.2669436101,34.54629781045037,0.23321613126350166,-0.9244659881295544,0
89000.53418175664,48.137121748064324,0.9531366339132451,1.5628887685081978,0
33799.51568515358,60.61116574288691,0.2871241652018242,-0.2739930818293042,0
37558.2952639944,41.00912120190553,-0.6124373746404379,-0.24338397937501807,0
9398.1939840869,0.4909447692281613,0.36150352520610163,-0.29983819627488056,0
57828.014099617394,19.760491799893007,-1.1437262073206618,1.904136589573007,0
3594.2273796742084,36.460654678634164,0.10855970577652314,1.6259589153620633,0
46559.80181324601,4.598445855202536,-0.0332299906444608,2.218780233448134,0
54264.46347075766,21.58739455418413,-0.2081168572725397,-0.1590452104000513,0
28654.12521282844,1.6883422852762027,-0.12853751143893075,0.29562448874709507,0
59083.326056901074,4.091884480404363,-1.881849045497639,-1.5166425494207911,0
3050.0249939049427,25.285542676779745,-0.5487249077409615,1.4769344261182744,0
3734.818874921442,7.119425296233069,0.09284490114111471,-1.167779551267935,1
82260.05606596582,41.91337019590603,0.15985639199740037,0.2167755637626291,0
36019.06414112629,58.4729281579217,-1.0276751409259581,-1.097302527632844,0
12706.051265188478,80.61878595553796,1.2657078408647007,-0.5888668267386961,0
52224.326005480434,11.16656871289236,-0.8661748482145009,-0.8372624310497003,0
76999.35530986109,9.165056756753847,0.9694572005267368,-0.6078752606758179,0
21582.102749684316,5.522440864253784,0.42719436187168486,-0.5391227031489786,0
62289.04758190003,50.58920573520652,-0.646227309843803,-0.5482687949250771,0
8534.746499376799,61.28974697557997,1.775310892609512,0.8333339117803071,0
5168.17211686077,1.6047873368016057,-1.19363683175648,-1.10486279306252,0
53135.463156814796,137.60970272244543,0.9191541736100015,0.22054142701386686,0
54063.51216101065,2.6685242839504015,1.0005823180429783,1.2179591523055584,0
63742.99014982065,38.9675444047811,-0.6706202090766449,-0.513196364513396,0
72609.13337226615,61.73200020306196,1.3924653000643288,-0.7179188907476018,0
97585.20794625346,102.38517762273804,-0.2500465145989528,-0.23052462518025083,0
51630.03483011953,62.603373643601316,0.28869362927985703,1.1797252083607102,0
32295.647294124596,80.9057936298363,0.2603218387712207,0.1941076309533577,1
79518.61947687037,20.73413745732168,-0.1343087414705478,-0.5312142946075985,0
27083.22512620742,84.32272846739617,0.8108082731597821,0.48387665118803974,0
43897.14207056361,4.175322487908133,0.793488720552213,-1.1022921498364233,0
7845.638134226596,112.60251593926081,-1.7485319732381808,0.681359510442948,0
2535.074341545751,39.65858414394647,1.3043402428781525,0.4086073077017676,0
96264.8414677925,84.99488048327594,-1.6624919880356743,-0.3078084711388841,0
83598.01205122058,30.10304859675232,1.0325462043416573,-0.838585798447231,0
69597.4206093698,51.58195008600443,1.1267051368275833,-0.8866809222834573,0
40895.29444142699,37.36989069793848,-1.0909664302151982,0.5348173363459102,0
17329.43200708458,65.76189174934603,-0.4108142879545848,1.2289805024890619,0
15643.704267108604,4.257744994447808,-1.1057046684859357,-0.6373077470287948,0
25024.28981645953,3.112501565950754,-0.21492103028873533,0.45838670355148425,0
54922.66647061205,14.19135787699582,-0.30803428418574125,-2.0870270186020687,0
71459.59227000624,8.690574325757503,0.7796605322693398,-0.5846177306571996,0
66019.73767177312,102.70177785011991,1.3103087461196083,-0.031058932870901952,0
27993.389694594283,12.372707909027698,1.395683810789956,-0.9096834169818336,0
95486.52806631941,186.20514047170468,-0.5621680265783021,-0.936506374789596,0
73789.69166957685,20.541156216571466,-0.20922187374452778,-0.6677795564688862,0
55435.405251140066,10.051855198942643,-1.6834381922209503,0.29219272832637316,0
61172.07462343523,77.96065487971737,-0.8058700664961888,-0.1873290184063747,0
41960.00624277899,53.750810267075934,0.9648516330974576,-2.238231233324972,0
24773.098950115746,34.47725543617169,1.6155828235482317,-2.120700152635066,0
35597.26786512616,40.524914955781036,-1.234348871879922,-0.6068651778571754,0
75784.61104643691,63.505946986448315,-0.5924642591528942,0.45768658605355206,0
1439.3488629755868,12.967997284335336,-0.02640575695892703,-2.7475048427252347,0
11607.264050691623,280.4315616023852,0.2801611588196068,-0.4997301761516306,0
4600.2642021752745,184.03199889450474,-0.8096035199216461,-0.5262478565174211,0
4072.880231897014,52.53765450662784,0.4240610444640897,1.3883377782084478,0
85546.05840110072,11.128588923444667,-0.47383934707091613,-0.38502181171286365,0
70365.78593800237,57.00738976376844,-0.014452270878279104,0.38298898474092846,0
47417.38290873252,3.7468685917146645,0.5462842480036996,0.14125714008746323,0
9783.416065100148,1.5566058261809739,0.0064222698109378164,-2.1305664798072006,0
49161.58751168323,14.898937656944828,-0.4363858905265686,0.7682072166317373,1
47347.17707805657,31.052765093671947,-0.10960980392583083,0.21539650545628794,1
17320.18699100152,101.35099625954203,-0.08836295920533532,0.5082686396745896,0
43385.1649237973,64.94514894089446,-0.3700110298821277,3.9262377064363267,0
39850.47343973735,67.8768952374661,-0.25879606266710237,-2.0841129394985884,0
61585.00980522165,27.712178970370694,1.598647170504717,1.7246966497611085,0
63509.36508676438,21.22742663447413,0.5609194479412387,-0.28744751940035557,0
4530.400977204452,23.184282527364854,-0.29548031802916036,0.2873289044030093,0
37461.26146264712,219.70319457582522,0.6969544045107356,-0.04551224530124217,0
62585.99157142364,2.0467871021964337,-0.33381948975600995,-0.4242363333980435,0
50313.62585800877,100.88214958778694,1.1731246375866413,-0.5698329282387588,1
85648.98411883223,43.217587067633126,0.3696421921980939,0.32950873557300914,0
65869.36316189451,28.867454051732977,-0.10730214400422888,-1.5171736966716791,0
16293.44270814297,64.59607837444352,0.4477169258102776,0.7505791675217656,0
7056.874740042985,33.3417151799607,-1.5708761520684993,-0.41619440488525394,0
64241.927820631565,103.34531706338834,-1.1267674689098053,-1.1300693390403578,0
2651.1310541621815,115.48142398101872,-1.1939250063990554,-0.4500128579958137,0
58577.55812734633,27.38493506770124,0.14294309476370676,1.2571492168625729,0
94023.02414249576,16.205395354257096,1.732514999485092,-0.5353350870162231,0
57547.417787587896,44.867356097045466,2.2313001461926323,0.35845361820962024,0
38816.99262065219,121.72779697617995,0.6380511014407572,-0.7309562757154733,0
64328.82184423532,11.828044947501228,0.5008444749444569,0.7579218499236196,0
45825.28904915167,48.77107288497878,-1.801057734152739,0.6855077387902041,0
54561.678931593495,49.92390001127717,-0.5426737997340217,1.8486088332964115,0
94146.48087765252,66.04650075634278,-0.7877837519082389,-0.1755639454992155,0
38610.263780077425,7.053281485133021,-0.620847598251116,0.6686548047579066,0
96119.05638239143,62.908245456355495,-0.1681438185847896,0.09806753953894455,0
90535.06419560638,119.86266031446225,-0.47209057769712737,1.2958717818630143,0
19579.113478929645,9.903228039007228,-1.9792998103757877,-0.7188323876087304,0
6936.130087516545,13.560479584358099,0.7479102561175338,0.7450053128772811,0
10077.800137742664,177.7088519430756,-1.0727430257398065,-0.19469729611668168,0
1822.1825651549727,9.982152737757895,0.23924686411114954,-0.06418817710849775,0
9444.29607559284,96.3394883878329,2.0740826697499735,0.09175248444837286,0
68300.67734163569,33.89104712767745,-0.9193845915864234,0.2522403964266774,0
7118.864846022899,14.199848499718524,-2.5302875227463297,-0.11622904312195817,0
31897.56302937613,102.30030008724245,-0.2860042218801108,0.21471318317052634,0
84487.53109694546,29.466866277997788,1.100959634998571,1.5781180575621845,0
2327.1935735825864,36.161493455055904,1.9583474542205939,0.9854496856152184,0
81446.84825889357,22.254497958890394,-1.2295495944524168,0.8691545924968965,0
